Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Manager_JobInvolvement,Manager_PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Average_Daily_Work_Hours,Average_Monthly_Hours,Annual_Total_Work_Hours,free_days,Overtime_Workers
59.0,No,Travel_Rarely,Research & Development,16,4,Medical,Female,5,Laboratory Technician,Single,186650,3.0,12,8,0,30.0,3,5,4,3,2,3,3.0,4.0,3.0,9.456283524904212,205.67416666666668,2477.5462835249036,17,true
37.0,Yes,Travel_Rarely,Sales,15,3,Marketing,Male,2,Laboratory Technician,Married,44850,5.0,11,8,1,15.0,2,1,0,0,4,3,1.0,2.0,1.0,6.088620689655179,132.4275,1595.218620689657,20,false
55.0,No,Travel_Frequently,Research & Development,26,2,Life Sciences,Female,2,Sales Executive,Married,27890,3.0,13,8,1,17.0,2,8,6,7,2,3,3.0,2.0,3.0,7.995210727969347,173.89583333333334,2094.7452107279687,18,false
41.0,No,Non-Travel,Research & Development,19,1,Life Sciences,Male,2,Research Scientist,Divorced,58280,1.0,13,8,0,21.0,0,21,5,10,3,3,2.0,3.0,3.0,5.6373563218390785,122.6125,1476.9873563218384,27,false
38.0,No,Travel_Rarely,Research & Development,24,2,Other,Female,1,Laboratory Technician,Single,23260,8.0,14,8,0,19.0,3,1,0,0,4,3,2.0,4.0,3.0,7.784444444444443,169.31166666666667,2039.524444444444,19,false
26.0,Yes,Non-Travel,Research & Development,21,1,Life Sciences,Female,1,Manufacturing Director,Single,135250,8.0,17,8,1,7.0,4,2,2,2,2,3,2.0,1.0,3.0,6.885019157088117,149.74916666666667,1803.8750191570869,28,false
52.0,Yes,Travel_Rarely,Research & Development,5,4,Medical,Female,4,Human Resources,Married,14200,1.0,13,8,1,33.0,2,32,6,9,4,3,1.0,4.0,3.0,5.533639846743295,120.35666666666667,1449.8136398467432,21,false
44.0,No,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,1,Healthcare Representative,Married,80200,3.0,11,8,1,23.0,2,12,11,11,3,3,4.0,4.0,3.0,9.77574712643678,212.62250000000003,2561.2457471264365,27,true
50.0,No,Non-Travel,Human Resources,2,2,Life Sciences,Male,1,Laboratory Technician,Married,36880,0.0,11,8,0,19.0,3,18,0,13,2,3,4.0,3.0,3.0,5.708735632183908,124.165,1495.688735632184,32,false
36.0,Yes,Travel_Rarely,Sales,2,4,Technical Degree,Male,4,Sales Executive,Single,54820,1.0,18,8,0,18.0,3,17,15,14,3,3,3.0,1.0,3.0,7.122835249042143,154.92166666666665,1866.1828352490413,22,false
39.0,No,Travel_Frequently,Sales,11,3,Marketing,Male,1,Sales Executive,Single,160150,1.0,11,8,0,21.0,3,21,2,8,4,3,4.0,1.0,3.0,9.617432950191569,209.17916666666667,2519.767432950191,29,true
33.0,No,Non-Travel,Sales,9,2,Technical Degree,Male,5,Sales Representative,Single,12000,0.0,11,8,1,3.0,3,2,2,2,3,3,2.0,4.0,2.0,6.794712643678159,147.785,1780.2147126436778,27,false
45.0,No,Travel_Rarely,Research & Development,7,2,Other,Male,1,Human Resources,Married,56610,3.0,12,8,0,26.0,2,9,1,1,2,3,4.0,4.0,4.0,6.722643678160923,146.2175,1761.3326436781617,24,false
32.0,No,Non-Travel,Research & Development,15,3,Medical,Male,2,Manager,Single,69290,9.0,20,8,0,10.0,6,8,7,7,1,4,4.0,3.0,3.0,6.481302681992343,140.96833333333333,1698.1013026819937,27,false
34.0,No,Travel_Rarely,Sales,6,4,Marketing,Male,2,Research Director,Divorced,96130,0.0,12,8,1,16.0,5,15,0,9,2,3,2.0,4.0,2.0,6.332643678160914,137.735,1659.1526436781594,28,false
59.0,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,Research Scientist,Married,56740,3.0,12,8,0,14.0,6,6,0,4,3,3,2.0,4.0,1.0,7.5428735632183885,164.05749999999998,1976.2328735632177,18,false
45.0,No,Travel_Rarely,Research & Development,16,1,Medical,Male,2,Sales Executive,Single,54840,1.0,20,8,3,6.0,6,6,0,4,3,4,2.0,2.0,3.0,6.243409961685825,135.79416666666665,1635.773409961686,18,false
53.0,No,Travel_Frequently,Sales,8,2,Medical,Male,2,Research Scientist,Married,120610,2.0,20,8,1,30.0,2,15,6,12,4,4,3.0,2.0,3.0,6.875938697318011,149.55166666666665,1801.4959386973187,31,false
36.0,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Research Scientist,Divorced,56600,7.0,12,8,0,9.0,3,1,0,0,3,3,1.0,3.0,2.0,5.337088122605362,116.08166666666666,1398.317088122605,32,false
26.0,Yes,Travel_Frequently,Sales,2,3,Life Sciences,Male,2,Research Scientist,Married,48210,6.0,14,8,2,6.0,2,3,1,2,3,3,1.0,1.0,3.0,7.599808429118774,165.29583333333332,1991.1498084291188,19,false
34.0,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,1,Sales Representative,Married,64100,1.0,13,8,1,1.0,5,1,0,0,2,3,3.0,3.0,3.0,8.665555555555555,188.47583333333333,2270.375555555555,15,true
28.0,No,Travel_Rarely,Research & Development,10,3,Other,Male,2,Sales Representative,Married,52100,1.0,15,8,0,1.0,1,1,0,0,4,3,4.0,2.0,3.0,7.265478927203071,158.02416666666667,1903.5554789272044,19,false
38.0,No,Travel_Frequently,Sales,9,4,Medical,Male,2,Research Scientist,Married,26950,3.0,14,8,1,8.0,4,2,2,2,1,3,3.0,3.0,3.0,6.962911877394638,151.44333333333333,1824.282911877395,21,false
50.0,No,Travel_Rarely,Research & Development,5,4,Life Sciences,Male,1,Sales Executive,Married,118780,2.0,13,8,1,29.0,2,8,7,7,3,3,2.0,3.0,2.0,9.044406130268197,196.71583333333334,2369.6344061302675,15,true
37.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Laboratory Technician,Single,170680,3.0,23,8,0,8.0,6,4,0,1,3,4,4.0,2.0,2.0,6.440229885057472,140.07500000000002,1687.3402298850579,31,false
40.0,No,Travel_Rarely,Human Resources,2,3,Medical,Male,5,Sales Executive,Married,24550,1.0,15,8,1,8.0,2,7,7,5,3,3,3.0,1.0,2.0,5.262720306513412,114.46416666666666,1378.8327203065137,35,false
26.0,No,Travel_Frequently,Research & Development,3,3,Medical,Male,2,Laboratory Technician,Divorced,139640,1.0,11,8,2,5.0,1,5,1,3,2,3,1.0,3.0,3.0,6.9966666666666635,152.1775,1833.1266666666659,24,false
46.0,No,Travel_Rarely,Research & Development,2,1,Medical,Female,3,Research Scientist,Divorced,49410,9.0,13,8,2,23.0,2,2,2,2,2,3,4.0,4.0,3.0,6.819961685823754,148.33416666666668,1786.8299616858237,21,false
54.0,No,Travel_Rarely,Research & Development,5,3,Medical,Female,2,Manufacturing Director,Married,24780,6.0,11,8,0,13.0,0,9,7,0,3,3,3.0,3.0,3.0,6.724406130268203,146.25583333333336,1761.7944061302692,32,false
56.0,No,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,2,Manufacturing Director,Married,52280,2.0,11,8,0,18.0,4,5,0,3,3,3,1.0,3.0,3.0,6.2719540229885045,136.415,1643.251954022988,24,false
36.0,No,Travel_Rarely,Research & Development,4,2,Life Sciences,Female,2,Human Resources,Single,44780,0.0,18,8,1,15.0,3,14,7,8,3,3,4.0,4.0,2.0,5.905900383141761,128.45333333333335,1547.3459003831413,28,false
55.0,No,Non-Travel,Research & Development,2,3,Medical,Female,2,Manager,Single,75470,7.0,16,8,0,31.0,2,9,6,2,2,3,3.0,1.0,4.0,5.63666666666667,122.59750000000001,1476.8066666666678,19,false
43.0,No,Travel_Rarely,Sales,25,2,Life Sciences,Male,3,Research Scientist,Divorced,50550,5.0,22,8,0,18.0,2,1,0,0,2,4,3.0,4.0,3.0,7.1589272030651365,155.70666666666668,1875.6389272030658,25,false
20.0,Yes,Travel_Frequently,Sales,8,3,Marketing,Male,3,Sales Executive,Single,34640,1.0,20,8,0,2.0,3,2,0,2,2,4,4.0,4.0,3.0,8.186590038314181,178.0583333333333,2144.8865900383153,27,true
21.0,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manager,Single,57750,1.0,18,8,0,1.0,2,1,1,0,3,3,3.0,1.0,2.0,5.932298850574713,129.0275,1554.2622988505748,28,false
46.0,No,Travel_Rarely,Sales,12,3,Marketing,Female,3,Healthcare Representative,Divorced,89430,8.0,12,8,1,19.0,6,16,1,7,3,3,4.0,1.0,3.0,10.214521072796934,222.16583333333332,2676.2045210727965,18,true
51.0,Yes,Travel_Rarely,Sales,23,3,Medical,Female,2,Research Scientist,Married,192720,9.0,20,8,0,18.0,2,10,2,7,3,4,1.0,3.0,4.0,7.753333333333331,168.63500000000002,2031.3733333333328,28,false
28.0,Yes,Non-Travel,Research & Development,19,4,Life Sciences,Female,4,Laboratory Technician,Single,52380,1.0,17,8,1,10.0,4,10,1,9,2,3,2.0,1.0,2.0,6.853180076628355,149.05666666666667,1795.5331800766292,19,false
26.0,No,Travel_Rarely,Research & Development,5,4,Medical,Female,2,Sales Executive,Married,46820,1.0,11,8,1,6.0,3,5,1,3,1,3,1.0,1.0,3.0,6.945095785440619,151.05583333333334,1819.615095785442,19,false
30.0,No,Travel_Rarely,Research & Development,8,3,Medical,Female,1,Sales Executive,Married,183000,0.0,14,8,0,7.0,6,6,0,2,3,3,3.0,1.0,2.0,5.80980842911877,126.36333333333333,1522.1698084291177,18,false
41.0,No,Travel_Rarely,Sales,1,4,Life Sciences,Female,1,Research Director,Married,52570,1.0,14,8,0,10.0,2,10,0,8,4,3,2.0,3.0,3.0,7.40969348659004,161.16083333333333,1941.3396934865905,16,false
38.0,No,Travel_Rarely,Research & Development,5,3,Technical Degree,Male,1,Sales Executive,Married,63490,3.6,11,8,0,20.0,3,19,1,9,3,3,3.0,3.0,2.0,6.675057471264375,145.1825,1748.8650574712663,22,false
40.0,No,Travel_Rarely,Sales,1,4,Marketing,Male,1,Sales Executive,Married,48690,4.0,12,8,0,14.0,2,11,11,1,3,3,1.0,4.0,3.0,7.074099616858237,153.86166666666665,1853.4140996168583,28,false
27.0,No,Non-Travel,Sales,11,3,Technical Degree,Female,2,Laboratory Technician,Married,99850,1.0,14,8,1,3.0,3,3,1,2,2,3,1.0,3.0,3.0,7.379003831417623,160.49333333333334,1933.2990038314172,20,false
55.0,No,Travel_Frequently,Research & Development,23,5,Life Sciences,Male,3,Laboratory Technician,Married,36970,3.0,13,8,1,23.0,1,3,1,2,3,3,4.0,2.0,3.0,6.164942528735633,134.0875,1615.2149425287357,21,false
28.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Single,74570,3.0,11,8,2,10.0,1,8,1,7,4,3,3.0,3.0,4.0,6.09015325670498,132.46083333333334,1595.6201532567047,19,false
44.0,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,Female,2,Sales Executive,Married,21190,9.0,15,8,0,24.0,3,20,3,6,3,3,2.0,1.0,3.0,5.414559386973177,117.76666666666667,1418.6145593869724,32,false
33.0,No,Travel_Rarely,Sales,23,4,Marketing,Female,4,Sales Executive,Divorced,39830,4.0,12,8,0,9.0,3,3,1,2,3,3,4.0,4.0,3.0,5.940076628352487,129.1966666666667,1556.3000766283515,18,false
35.0,Yes,Travel_Rarely,Sales,7,4,Life Sciences,Male,3,Sales Representative,Single,61180,0.0,21,8,1,9.0,3,8,4,7,2,4,4.0,1.0,3.0,8.844980842911875,192.37833333333333,2317.3849808429113,25,true
33.0,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,1,Sales Executive,Single,62140,1.0,19,8,2,14.0,3,13,3,8,3,3,1.0,3.0,3.0,7.182528735632184,156.22,1881.8225287356322,20,false
28.0,No,Travel_Rarely,Human Resources,1,1,Human Resources,Male,2,Research Scientist,Divorced,63470,1.0,15,8,1,4.0,2,4,2,2,3,3,1.0,3.0,2.0,6.195440613026821,134.75083333333333,1623.2054406130271,20,false
34.0,No,Travel_Frequently,Sales,29,4,Marketing,Male,1,Research Scientist,Single,115100,0.0,14,8,1,7.0,5,6,0,4,3,3,1.0,4.0,2.0,6.129118773946364,133.30833333333334,1605.8291187739474,23,false
37.0,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,4,Sales Executive,Divorced,71430,2.0,21,8,0,8.0,6,1,0,0,2,4,4.0,4.0,3.0,9.902452107279686,215.37833333333333,2594.442452107278,17,true
25.0,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,Female,2,Research Scientist,Married,82680,1.0,12,8,0,7.0,3,7,5,6,2,3,4.0,4.0,4.0,9.741647509578547,211.88083333333336,2552.311647509579,27,true
26.0,Yes,Travel_Rarely,Sales,8,2,Marketing,Male,2,Sales Executive,Divorced,80950,1.0,15,8,0,1.0,3,1,0,0,4,3,1.0,3.0,2.0,6.953869731800766,151.24666666666667,1821.9138697318006,28,false
33.0,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,4,Manufacturing Director,Single,29040,4.0,13,8,0,5.0,2,2,2,2,3,3,1.0,2.0,3.0,9.589846743295018,208.57916666666665,2512.5398467432947,16,true
42.0,No,Travel_Rarely,Research & Development,11,1,Life Sciences,Male,4,Research Scientist,Married,60320,0.0,14,8,0,23.0,2,22,13,7,2,3,4.0,1.0,3.0,6.260344827586204,136.1625,1640.2103448275852,21,false
28.0,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,2,Manager,Divorced,29760,1.0,14,8,0,1.0,3,1,0,0,3,3,1.0,2.0,3.0,5.70383141762452,124.05833333333334,1494.4038314176244,24,false
50.0,Yes,Travel_Frequently,Research & Development,1,4,Medical,Male,2,Research Scientist,Single,159920,3.0,14,8,0,5.0,3,0,0,0,3,3,4.0,3.0,3.0,9.421379310344832,204.915,2468.4013793103463,27,true
33.0,No,Travel_Frequently,Sales,9,3,Medical,Female,2,Research Scientist,Married,46490,0.0,12,8,0,4.0,2,3,0,2,2,3,4.0,2.0,3.0,7.241302681992337,157.49833333333333,1897.2213026819923,25,false
34.0,No,Non-Travel,Sales,1,1,Marketing,Female,2,Research Director,Married,26960,3.0,23,8,0,6.0,3,0,0,0,3,4,3.0,4.0,3.0,6.615019157088122,143.87666666666667,1733.1350191570882,18,false
48.0,No,Non-Travel,Sales,2,1,Life Sciences,Male,2,Sales Executive,Single,23700,2.0,11,8,0,27.0,3,5,2,1,3,3,1.0,4.0,3.0,5.5572796934865885,120.87083333333334,1456.0072796934862,27,false
45.0,No,Non-Travel,Research & Development,1,3,Medical,Female,2,Human Resources,Married,125040,1.0,12,8,1,15.0,2,15,4,12,3,3,2.0,3.0,3.0,5.512796934865898,119.90333333333332,1444.3527969348654,22,false
52.0,No,Travel_Rarely,Sales,1,3,Life Sciences,Male,1,Sales Executive,Single,59740,7.0,18,8,1,18.0,6,8,4,0,3,3,2.0,2.0,3.0,7.030689655172415,152.9175,1842.0406896551726,32,false
38.0,No,Travel_Rarely,Research & Development,6,2,Medical,Male,1,Research Scientist,Divorced,47360,0.0,11,8,1,9.0,3,8,2,7,2,3,3.0,3.0,3.0,9.79111111111111,212.95666666666668,2565.271111111111,22,true
29.0,No,Travel_Rarely,Research & Development,8,3,Medical,Female,4,Research Scientist,Divorced,52960,4.0,14,8,0,11.0,3,7,1,7,4,3,3.0,4.0,3.0,5.8551724137931025,127.35000000000001,1534.055172413793,19,false
28.0,No,Travel_Rarely,Human Resources,1,3,Human Resources,Female,4,Laboratory Technician,Divorced,67810,0.0,15,8,1,10.0,2,9,1,7,3,3,4.0,2.0,2.0,6.141455938697323,133.57666666666668,1609.0614559386988,29,false
46.0,No,Travel_Rarely,Research & Development,6,4,Medical,Male,3,Sales Executive,Married,21740,3.0,11,8,1,23.0,3,12,4,9,3,3,1.0,3.0,3.0,5.536130268199232,120.41083333333334,1450.4661302681986,35,false
38.0,No,Travel_Rarely,Research & Development,7,4,Medical,Male,1,Sales Executive,Single,66530,7.0,20,8,1,10.0,2,1,0,0,3,4,4.0,2.0,3.0,6.530536398467434,142.03916666666666,1711.0005363984676,30,false
43.0,No,Travel_Frequently,Research & Development,5,3,Medical,Female,2,Laboratory Technician,Married,96990,8.0,19,8,1,18.0,3,8,0,1,3,3,3.0,1.0,3.0,6.555402298850578,142.58,1717.5154022988515,19,false
39.0,Yes,Travel_Frequently,Sales,1,3,Marketing,Male,2,Healthcare Representative,Divorced,67550,7.0,14,8,1,21.0,2,18,11,5,3,3,1.0,4.0,3.0,6.326590038314175,137.60333333333332,1657.566590038314,32,false
40.0,No,Travel_Rarely,Research & Development,1,1,Life Sciences,Male,1,Healthcare Representative,Single,22130,1.0,17,8,0,21.0,4,20,4,9,3,3,3.0,3.0,4.0,5.594061302681995,121.67083333333333,1465.6440613026825,18,false
21.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Research Scientist,Single,26100,1.0,11,8,1,2.0,3,2,2,2,2,3,4.0,2.0,4.0,9.300038314176247,202.27583333333334,2436.6100383141766,30,true
39.0,No,Non-Travel,Research & Development,6,3,Life Sciences,Male,1,Laboratory Technician,Single,28510,9.0,15,8,0,9.0,2,5,0,3,3,3,3.0,2.0,2.0,5.783601532567048,125.79333333333334,1515.3036015325665,18,false
36.0,No,Non-Travel,Research & Development,1,3,Medical,Male,3,Sales Representative,Single,34520,2.0,13,8,3,18.0,4,11,0,9,4,3,1.0,4.0,3.0,6.606015325670495,143.68083333333334,1730.7760153256697,22,false
31.0,No,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Married,52580,0.0,14,8,3,3.0,5,2,2,2,3,3,3.0,4.0,3.0,6.104942528735628,132.7825,1599.4949425287346,20,false
28.0,No,Travel_Rarely,Sales,2,4,Marketing,Male,1,Sales Executive,Married,93550,0.0,11,8,0,6.0,4,5,0,4,3,3,1.0,2.0,1.0,6.824406130268202,148.43083333333334,1787.994406130269,24,false
35.0,No,Travel_Frequently,Research & Development,9,2,Other,Female,1,Manufacturing Director,Divorced,104960,1.0,13,8,1,5.0,2,5,0,2,3,3,4.0,4.0,3.0,5.742337164750956,124.89583333333333,1504.4923371647506,34,false
49.0,No,Travel_Rarely,Sales,2,2,Medical,Female,1,Sales Executive,Married,63800,6.0,23,8,1,22.0,1,9,2,3,2,4,4.0,2.0,3.0,6.574291187739463,142.99083333333334,1722.4642911877393,22,false
34.0,No,Travel_Frequently,Sales,9,1,Technical Degree,Male,2,Sales Executive,Single,26570,2.0,13,8,1,5.0,3,3,0,2,2,3,4.0,3.0,2.0,7.423831417624523,161.46833333333333,1945.0438314176251,19,false
29.0,No,Travel_Frequently,Research & Development,1,4,Medical,Male,3,Research Scientist,Divorced,27160,0.0,18,8,0,8.0,2,7,1,1,1,3,4.0,2.0,2.0,6.520076628352496,141.81166666666667,1708.2600766283538,21,false
42.0,No,Travel_Rarely,Sales,21,2,Life Sciences,Female,1,Healthcare Representative,Single,22010,4.0,12,8,1,16.0,3,1,0,0,4,3,2.0,4.0,3.0,6.376896551724138,138.6975,1670.746896551724,30,false
29.0,No,Travel_Rarely,Sales,4,2,Other,Female,2,Healthcare Representative,Married,65400,1.0,22,8,0,10.0,2,10,1,2,1,4,2.0,4.0,2.0,9.952030651340989,216.45666666666668,2607.432030651339,22,true
38.0,No,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Human Resources,Married,38160,1.0,13,8,2,7.0,2,7,5,0,2,3,3.0,3.0,4.0,5.772452107279696,125.55083333333334,1512.3824521072802,30,false
28.0,No,Travel_Frequently,Sales,6,4,Life Sciences,Male,1,Manager,Divorced,52530,1.0,15,8,0,3.0,2,3,0,2,3,3,3.0,3.0,3.0,10.024597701149428,218.035,2626.4445977011505,17,true
18.0,Yes,Non-Travel,Research & Development,2,4,Medical,Male,3,Laboratory Technician,Single,109650,1.0,18,8,0,0.0,5,0,0,0,4,3,3.0,3.0,3.0,6.106666666666667,132.82,1599.9466666666667,33,false
33.0,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,1,Sales Executive,Single,49360,0.0,14,8,0,6.0,2,5,0,3,2,3,1.0,1.0,3.0,8.446168582375472,183.70416666666665,2212.896168582374,15,true
41.0,No,Travel_Rarely,Research & Development,4,2,Medical,Male,2,Research Scientist,Married,25430,3.0,12,8,0,6.0,3,1,0,0,3,3,2.0,4.0,3.0,7.265555555555558,158.02583333333334,1903.575555555556,27,false
31.0,Yes,Travel_Frequently,Sales,10,3,Technical Degree,Female,1,Research Director,Married,53040,1.0,17,8,0,2.0,3,2,2,2,4,3,3.0,3.0,2.0,6.518045977011495,141.7675,1707.7280459770116,20,false
37.0,No,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,Manufacturing Director,Divorced,166590,7.0,16,8,1,9.0,2,6,1,3,3,3,3.0,4.0,3.0,7.502758620689652,163.185,1965.7227586206889,15,false
27.0,No,Travel_Rarely,Research & Development,6,2,Medical,Female,1,Healthcare Representative,Married,42600,1.0,11,8,2,4.0,2,4,2,2,3,3,4.0,3.0,3.0,6.546590038314176,142.38833333333332,1715.206590038314,30,false
34.0,No,Travel_Rarely,Sales,1,1,Marketing,Female,2,Laboratory Technician,Married,24760,1.0,19,8,0,6.0,2,6,1,3,3,3,2.0,3.0,2.0,6.441532567049808,140.10333333333332,1687.6815325670495,24,false
35.0,No,Travel_Rarely,Research & Development,6,3,Life Sciences,Female,3,Laboratory Technician,Single,31020,1.0,13,8,1,6.0,3,5,1,4,2,3,3.0,3.0,1.0,6.320383141762449,137.46833333333333,1655.9403831417617,18,false
29.0,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,1,Sales Executive,Married,22440,1.0,12,8,3,11.0,5,11,3,10,1,3,4.0,1.0,1.0,6.329808429118774,137.67333333333332,1658.409808429119,18,false
40.0,No,Travel_Frequently,Research & Development,2,4,Medical,Male,4,Human Resources,Single,75960,9.0,11,8,0,20.0,0,18,2,13,1,3,2.0,3.0,2.0,6.1397701149425306,133.54,1608.619770114943,23,false
42.0,Yes,Travel_Frequently,Sales,2,4,Life Sciences,Male,1,Laboratory Technician,Single,22850,0.0,16,8,0,22.0,3,21,13,14,1,3,3.0,1.0,2.0,7.455287356321836,162.1525,1953.285287356321,19,false
42.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,4,Laboratory Technician,Single,30340,7.0,21,8,1,9.0,3,6,1,5,2,4,2.0,1.0,4.0,6.808697318007663,148.08916666666667,1783.8786973180079,30,false
35.0,No,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,57150,6.0,24,8,2,10.0,0,8,1,7,3,4,4.0,3.0,3.0,6.148850574712644,133.73749999999998,1610.9988505747128,34,false
24.0,No,Travel_Rarely,Sales,7,4,Life Sciences,Female,1,Laboratory Technician,Single,25760,8.0,17,8,3,6.0,3,4,1,2,3,3,4.0,2.0,3.0,6.871494252873562,149.455,1800.3314942528734,33,false
28.0,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,Male,2,Sales Executive,Married,41970,1.0,13,8,0,1.0,3,1,0,0,1,3,3.0,4.0,2.0,9.08486590038314,197.59583333333333,2380.2348659003824,30,true
26.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Sales Representative,Married,143360,1.0,21,8,1,8.0,3,8,0,7,3,4,1.0,4.0,3.0,6.661187739463602,144.88083333333333,1745.2311877394638,29,false
30.0,No,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Manufacturing Director,Married,34480,1.0,11,8,0,10.0,3,10,1,4,3,3,3.0,3.0,3.0,6.968697318007659,151.56916666666666,1825.7986973180066,25,false
40.0,No,Travel_Frequently,Research & Development,26,4,Life Sciences,Male,2,Research Scientist,Married,194060,3.0,20,8,3,16.0,2,1,0,0,3,4,3.0,4.0,1.0,9.487356321839084,206.35,2485.6873563218396,26,true
35.0,No,Travel_Rarely,Research & Development,18,5,Medical,Female,2,Research Scientist,Divorced,65380,2.0,16,8,1,15.0,3,7,6,4,3,3,3.0,2.0,4.0,6.440498084291183,140.08083333333335,1687.4104980842899,17,false
34.0,No,Travel_Frequently,Research & Development,6,2,Life Sciences,Male,1,Research Director,Single,43060,0.0,11,8,0,14.0,2,13,4,9,3,3,4.0,1.0,3.0,6.856206896551724,149.1225,1796.3262068965514,24,false
35.0,No,Travel_Frequently,Research & Development,3,3,Medical,Female,2,Laboratory Technician,Married,22580,1.0,11,8,1,2.0,2,2,2,2,3,3,4.0,4.0,4.0,7.220957854406128,157.05583333333334,1891.8909578544058,25,false
43.0,Yes,Travel_Rarely,Sales,5,3,Marketing,Female,3,Research Scientist,Single,45220,8.0,15,8,1,7.0,3,4,1,3,3,3,1.0,3.0,2.0,6.898927203065134,150.05166666666665,1807.518927203065,21,false
32.0,No,Non-Travel,Research & Development,11,2,Other,Female,2,Research Scientist,Divorced,44870,1.0,11,8,0,1.0,5,1,0,0,2,3,3.0,1.0,3.0,6.064559386973179,131.90416666666667,1588.9145593869728,22,false
56.0,No,Travel_Rarely,Research & Development,3,2,Other,Male,2,Healthcare Representative,Divorced,44490,4.0,15,8,0,28.0,3,5,4,2,1,3,4.0,1.0,3.0,5.799731800766286,126.14416666666666,1519.5297318007667,20,false
